Source;Target
PS.AA.003;PS.HH.002
PS.AA.003;PS.HH.003
PS.AA.003;PS.HH.004
PS.AA.003;PS.JJ.003
PS.AA.003;TL.CC.002
PS.AA.003;TL.DD.007
PS.AA.004;DS.DD.005
PS.AA.004;ER.CC.001
PS.AA.004;ER.CC.002
PS.AA.004;HB.AA.013
PS.AA.004;PS.AA.002
PS.AA.004;PS.JJ.003
PS.AA.004;TL.EE.006
PS.AA.004;TL.II.008
PS.AA.005;KD.JJ.009
PS.AA.005;PS.GG.002
PS.AA.006;BM.AA.000
PS.AA.006;DS.BB.001
PS.AA.006;KD.GG.006
PS.AA.006;PS.EE.002
PS.AA.006;PS.FF.003
PS.AA.006;PS.HH.001
PS.AA.006;PS.II.001
PS.AA.006;PS.II.012
PS.AA.006;TL.GG.004
PS.AA.007;BD.BB.001
PS.AA.007;KD.BB.006
PS.AA.007;KD.GG.006
PS.AA.007;PS.AA.000
PS.AA.007;PS.CC.007
PS.AA.007;PS.GG.001
PS.AA.007;PS.II.007
PS.AA.007;SI.AA.001
PS.AA.007;TL.DD.002
PS.AA.007;TL.II.009
PS.BB.001;KD.HH.004
PS.BB.001;KD.HH.005
PS.BB.001;PS.BB.002
PS.BB.001;PS.BB.003
PS.BB.001;PS.BB.004
PS.BB.001;PS.BB.005
PS.BB.001;PS.BB.006
PS.BB.001;PS.BB.007
PS.BB.001;PS.BB.008
PS.BB.001;PS.BB.009
PS.BB.001;PS.CC.001
PS.BB.001;SI.CC.003
PS.BB.002;IS.CC.004
PS.BB.002;KD.DD.001
PS.BB.002;KD.HH.003
PS.BB.002;KD.HH.004
PS.BB.002;KD.HH.005
PS.BB.002;PS.BB.001
PS.BB.002;SI.DD.002
PS.BB.002;TL.EE.003
PS.BB.003;KD.HH.004
PS.BB.003;KD.HH.005
PS.BB.003;PS.BB.001
PS.BB.003;PS.BB.004
PS.BB.003;PS.FF.001
PS.BB.003;SI.CC.003
PS.BB.003;TL.CC.002
PS.BB.003;TL.II.008
PS.BB.004;KD.BB.007
PS.BB.004;KD.EE.002
PS.BB.004;KD.HH.004
PS.BB.004;LD.AA.008
PS.BB.004;PS.BB.001
PS.BB.004;PS.BB.003
PS.BB.004;PS.HH.003
PS.BB.004;TL.EE.005
PS.BB.004;TL.HH.003
PS.BB.005;DS.FF.008
PS.BB.005;PS.BB.001
PS.BB.005;PS.BB.004
PS.BB.005;SI.CC.003
PS.BB.006;AB.DD.005
PS.BB.006;DS.BB.006
PS.BB.006;ER.CC.001
PS.BB.006;HB.AA.008
PS.BB.006;KD.GG.006
PS.BB.006;KD.LL.003
PS.BB.006;PS.HH.004
PS.BB.006;TL.II.012
PS.BB.007;BD.HH.004
PS.BB.007;DS.HH.003
PS.BB.007;LD.FF.002
PS.BB.007;PS.BB.001
PS.BB.007;PS.BB.006
PS.BB.008;PS.AA.000
PS.BB.008;PS.BB.001
PS.BB.008;PS.BB.007
PS.BB.009;KD.BB.006
PS.BB.009;KD.FF.003
PS.BB.009;LD.EE.002
PS.BB.009;LD.GG.009
PS.BB.009;PS.AA.000
PS.BB.009;PS.CC.001
PS.BB.009;PS.HH.004
PS.BB.009;SI.AA.005
PS.BB.009;TL.EE.004
PS.BB.009;TS.AA.005
PS.CC.001;PS.CC.002
PS.CC.001;PS.CC.003
PS.CC.001;PS.CC.004
PS.CC.001;PS.CC.005
PS.CC.001;PS.CC.006
PS.CC.001;PS.CC.007
PS.CC.002;DS.DD.001
PS.CC.002;DS.DD.002
PS.CC.002;DS.FF.006
PS.CC.002;KD.DD.002
PS.CC.002;KD.JJ.006
PS.CC.002;PS.BB.001
PS.CC.002;PS.CC.005
PS.CC.002;PS.II.007
PS.CC.002;PS.II.009
PS.CC.002;TL.II.002
PS.CC.002;TS.AA.003
PS.CC.003;PS.BB.001
PS.CC.003;PS.CC.002
PS.CC.004;AB.CC.007
PS.CC.004;KD.BB.006
PS.CC.004;PS.BB.001
PS.CC.004;PS.CC.002
PS.CC.004;PS.CC.003
PS.CC.004;PS.II.007
PS.CC.004;TL.KK.004
PS.CC.005;BM.AA.006
PS.CC.005;PS.BB.001
PS.CC.005;PS.CC.001
PS.CC.005;PS.CC.002
PS.CC.005;PS.CC.003
PS.CC.005;PS.HH.002
PS.CC.005;SI.AA.001
PS.CC.006;AB.DD.008
PS.CC.006;BM.BB.001
PS.CC.006;KD.BB.007
PS.CC.006;KD.GG.006
PS.CC.006;PS.CC.005
PS.CC.006;PS.CC.007
PS.CC.006;PS.HH.002
PS.CC.006;PS.HH.004
PS.CC.007;PS.CC.006
PS.CC.007;PS.II.007
PS.DD.001;PS.DD.002
PS.DD.001;PS.DD.003
PS.DD.001;PS.DD.004
PS.DD.001;PS.DD.005
PS.DD.001;PS.DD.006
PS.DD.001;PS.DD.007
PS.DD.002;DS.BB.001
PS.DD.002;DS.II.002
PS.DD.002;HB.AA.008
PS.DD.002;HB.AA.009
PS.DD.002;TL.EE.010
PS.DD.003;AB.BB.009
PS.DD.003;DS.BB.001
PS.DD.003;KD.BB.001
PS.DD.003;LD.EE.004
PS.DD.003;PS.AA.000
PS.DD.003;PS.AA.007
PS.DD.003;PS.BB.009
PS.DD.003;PS.EE.008
PS.DD.003;PS.GG.002
PS.DD.003;PS.II.009
PS.DD.004;DD.AA.001
PS.DD.004;DS.FF.008
PS.DD.004;IS.CC.005
PS.DD.004;KD..
PS.DD.004;KD.BB.006
PS.DD.004;LD.EE.004
PS.DD.004;PS.AA.007
PS.DD.004;PS.DD.003
PS.DD.004;PS.EE.001
PS.DD.004;PS.EE.008
PS.DD.004;PS.GG.002
PS.DD.004;PS.II.009
PS.DD.004;TL.DD.003
PS.DD.005;AB.DD.006
PS.DD.005;BD.AA.007
PS.DD.005;BD.CC.006
PS.DD.005;BD.DD.002
PS.DD.005;CH.AA.005
PS.DD.005;DS.BB.001
PS.DD.005;DS.FF.009
PS.DD.005;IS.CC.007
PS.DD.005;PS.EE.010
PS.DD.005;PS.GG.012
PS.DD.005;PS.GG.016
PS.DD.005;PS.GG.017
PS.DD.005;TL.DD.005
PS.DD.006;DS.BB.001
PS.DD.006;DS.HH.002
PS.DD.006;KD.HH.005
PS.DD.006;PS.BB.004
PS.DD.006;PS.DD.002
PS.DD.006;PS.DD.004
PS.DD.006;TL.HH.005
PS.DD.006;TL.KK.001
PS.DD.007;BM.BB.001
PS.DD.007;DS.FF.004
PS.DD.007;DS.FF.005
PS.DD.007;HB.AA.008
PS.DD.007;HB.AA.009
PS.DD.007;KD.DD.003
PS.DD.007;SI.AA.008
PS.DD.007;SI.CC.002
PS.DD.007;TL.BB.003
PS.EE.001;KD.BB.001
PS.EE.001;PS.DD.005
PS.EE.001;PS.EE.002
PS.EE.001;PS.EE.003
PS.EE.001;PS.EE.004
PS.EE.001;PS.EE.005
PS.EE.001;PS.EE.006
PS.EE.001;PS.EE.007
PS.EE.001;PS.EE.008
PS.EE.001;PS.EE.009
PS.EE.001;PS.EE.010
PS.EE.002;AB.BB.003
PS.EE.002;BD.AA.007
PS.EE.002;BD.HH.001
PS.EE.002;BM.CC.004
PS.EE.002;CH.BB.001
PS.EE.002;ER.CC.002
PS.EE.002;HB.AA.008
PS.EE.002;HB.AA.009
PS.EE.002;IS.BB.001
PS.EE.002;IS.BB.010
PS.EE.002;IS.CC.001
PS.EE.002;KD.BB.002
PS.EE.002;KD.DD.003
PS.EE.002;KD.FF.003
PS.EE.002;KD.GG.004
PS.EE.002;KD.GG.006
PS.EE.002;KD.HH.003
PS.EE.002;KD.II.001
PS.EE.002;LD.AA.009
PS.EE.002;PS.AA.000
PS.EE.002;PS.AA.002
PS.EE.002;PS.BB.007
PS.EE.002;PS.BB.009
PS.EE.002;PS.DD.007
PS.EE.002;PS.EE.001
PS.EE.002;PS.EE.003
PS.EE.002;PS.EE.010
PS.EE.002;PS.HH.001
PS.EE.002;PS.HH.002
PS.EE.002;PS.HH.003
PS.EE.002;PS.HH.004
PS.EE.002;SI.AA.008
PS.EE.002;TL.BB.004
PS.EE.002;TL.CC.005
PS.EE.002;TL.GG.002
PS.EE.002;TL.GG.004
PS.EE.002;TL.GG.012
PS.EE.002;TL.HH.004
PS.EE.002;TL.II.002
PS.EE.002;TL.II.012
PS.EE.002;TS.AA.001
PS.EE.002;TS.AA.002
PS.EE.003;PS.EE.001
PS.EE.003;PS.EE.002
PS.EE.004;BD.DD.005
PS.EE.004;DS.BB.001
PS.EE.005;PS.EE.001
PS.EE.005;SI.AA.005
PS.EE.006;KD.JJ.004
PS.EE.006;KD.JJ.006
PS.EE.006;LD.EE.002
PS.EE.007;HB.AA.007
PS.EE.007;HB.AA.016
PS.EE.007;HB.AA.018
PS.EE.007;KD.BB.001
PS.EE.007;PS.EE.001
PS.EE.007;PS.EE.009
PS.EE.007;TL.DD.002
PS.EE.007;TL.JJ.003
PS.EE.007;TL.JJ.008
PS.EE.008;KD.BB.006
PS.EE.008;KD.JJ.006
PS.EE.008;PS.AA.007
PS.EE.008;PS.EE.007
PS.EE.008;PS.GG.002
PS.EE.008;PS.HH.003
PS.EE.008;SI.AA.012
PS.EE.008;SI.DD.002
PS.EE.008;TL.JJ.008
PS.EE.009;KD.BB.001
PS.EE.009;PS.EE.001
PS.EE.009;PS.EE.007
PS.EE.009;PS.EE.008
PS.EE.009;SI.CC.003
PS.EE.010;BD.CC.001
PS.EE.010;BD.DD.002
PS.EE.010;BD.DD.003
PS.EE.010;BD.HH.003
PS.EE.010;KD.II.003
PS.EE.010;KD.II.005
PS.EE.010;PS.BB.001
PS.EE.010;PS.DD.005
PS.EE.010;TL.DD.005
PS.FF.001;PS.FF.002
PS.FF.001;PS.FF.003
PS.FF.001;PS.FF.004
PS.FF.002;KD.BB.006
PS.FF.002;KD.FF.014
PS.FF.002;KD.FF.024
PS.FF.002;KD.JJ.006
PS.FF.002;PS.FF.003
PS.FF.003;AB.CC.002
PS.FF.003;AB.CC.003
PS.FF.003;AB.CC.007
PS.FF.003;AB.DD.001
PS.FF.003;AB.DD.002
PS.FF.003;AB.DD.005
PS.FF.003;BD.AA.007
PS.FF.003;BD.HH.001
PS.FF.003;DS.KK.003
PS.FF.003;HB.AA.008
PS.FF.003;KD.DD.003
PS.FF.003;KD.FF.019
PS.FF.003;KD.GG.005
PS.FF.003;KD.GG.006
PS.FF.003;KD.II.001
PS.FF.003;KD.JJ.006
PS.FF.003;PS.FF.002
PS.FF.003;PS.GG.019
PS.FF.003;TL.BB.000
PS.FF.003;TL.BB.004
PS.FF.003;TL.DD.005
PS.FF.003;TL.DD.007
PS.FF.003;TL.EE.009
PS.FF.003;TL.GG.002
PS.FF.003;TL.GG.004
PS.FF.003;TL.HH.008
PS.FF.004;KD.JJ.006
PS.FF.004;PS.FF.001
PS.GG.001;PS.GG.002
PS.GG.001;PS.GG.003
PS.GG.001;PS.GG.009
PS.GG.001;PS.GG.014
PS.GG.001;PS.GG.018
PS.GG.001;PS.GG.019
PS.GG.001;PS.GG.021
PS.GG.002;DS.EE.002
PS.GG.002;DS.EE.003
PS.GG.002;KD.BB.006
PS.GG.002;KD.JJ.007
PS.GG.002;KD.JJ.013
PS.GG.002;LD.EE.002
PS.GG.002;PS.EE.008
PS.GG.002;SI.AA.001
PS.GG.003;DS.FF.005
PS.GG.003;KD.BB.006
PS.GG.003;KD.JJ.006
PS.GG.003;PS.GG.004
PS.GG.003;PS.GG.005
PS.GG.003;PS.GG.006
PS.GG.003;PS.GG.007
PS.GG.003;PS.GG.008
PS.GG.004;CH.AA.000
PS.GG.004;DD.AA.001
PS.GG.004;DS.BB.001
PS.GG.004;DS.FF.005
PS.GG.004;ER.CC.001
PS.GG.004;KD.BB.007
PS.GG.004;KD.DD.001
PS.GG.004;LD.FF.003
PS.GG.004;PS.AA.006
PS.GG.004;PS.DD.001
PS.GG.004;PS.DD.003
PS.GG.004;PS.GG.002
PS.GG.004;PS.GG.003
PS.GG.004;SI.AA.001
PS.GG.004;TL.EE.008
PS.GG.005;DS.EE.001
PS.GG.005;KD.BB.006
PS.GG.005;KD.BB.007
PS.GG.005;PS.GG.002
PS.GG.005;TL.EE.002
PS.GG.005;TL.EE.003
PS.GG.006;AB.BB.003
PS.GG.006;AB.BB.005
PS.GG.006;AB.CC.003
PS.GG.006;CH.AA.000
PS.GG.006;DD.AA.001
PS.GG.006;KD.DD.001
PS.GG.006;PS.BB.009
PS.GG.006;PS.DD.005
PS.GG.006;PS.GG.005
PS.GG.006;TL.BB.003
PS.GG.006;TL.EE.002
PS.GG.007;KD.HH.004
PS.GG.007;LD.GG.009
PS.GG.007;PS.GG.005
PS.GG.007;PS.HH.004
PS.GG.007;TL.EE.004
PS.GG.008;KD.BB.006
PS.GG.008;PS.EE.001
PS.GG.008;PS.GG.005
PS.GG.008;TL.EE.003
PS.GG.008;TL.EE.004
PS.GG.009;KD.JJ.007
PS.GG.009;KD.JJ.008
PS.GG.009;PS.GG.010
PS.GG.009;PS.GG.011
PS.GG.009;PS.GG.012
PS.GG.009;PS.GG.013
PS.GG.010;BD.CC.003
PS.GG.010;IS.CC.007
PS.GG.010;PS.GG.002
PS.GG.010;PS.GG.006
PS.GG.010;PS.HH.002
PS.GG.010;PS.HH.004
PS.GG.010;SI.AA.001
PS.GG.011;PS.GG.002
PS.GG.011;PS.GG.010
PS.GG.011;PS.HH.002
PS.GG.011;PS.HH.004
PS.GG.012;AB.DD.006
PS.GG.012;DD.AA.001
PS.GG.012;IS.CC.007
PS.GG.012;PS.DD.007
PS.GG.012;PS.GG.013
PS.GG.013;DS.BB.006
PS.GG.013;KD.JJ.009
PS.GG.013;PS.DD.005
PS.GG.013;PS.GG.002
PS.GG.014;PS.DD.005
PS.GG.014;PS.GG.015
PS.GG.014;PS.GG.016
PS.GG.014;PS.GG.017
PS.GG.015;BD.DD.006
PS.GG.015;LD.GG.009
PS.GG.015;PS.DD.005
PS.GG.015;TS.AA.009
PS.GG.015;TS.AA.011
PS.GG.016;AB.DD.006
PS.GG.016;BD.AA.007
PS.GG.016;SI.AA.010
PS.GG.017;BD.CC.005
PS.GG.017;BD.GG.003
PS.GG.017;KD.GG.006
PS.GG.017;LD.GG.009
PS.GG.017;PS.GG.016
PS.GG.018;AB.BB.008
PS.GG.018;BD.BB.001
PS.GG.018;BD.CC.007
PS.GG.018;BD.DD.005
PS.GG.018;BD.FF.004
PS.GG.018;IS.CC.005
PS.GG.018;PS.GG.001
PS.GG.018;PS.GG.019
PS.GG.019;AB.BB.005
PS.GG.019;AB.CC.002
PS.GG.019;AB.DD.002
PS.GG.019;AB.DD.004
PS.GG.019;KD..
PS.GG.019;PS.AA.007
PS.GG.019;PS.GG.001
PS.GG.019;PS.GG.018
PS.GG.019;TL.LL.001
PS.GG.021;AB.BB.003
PS.GG.021;AB.BB.004
PS.GG.021;AB.BB.006
PS.GG.021;BD.CC.007
PS.GG.021;IS.CC.002
PS.GG.021;KD.JJ.004
PS.GG.021;PS.EE.002
PS.GG.021;PS.GG.001
PS.GG.021;PS.GG.018
PS.HH.001;PS.AA.006
PS.HH.001;PS.HH.002
PS.HH.001;PS.HH.003
PS.HH.001;PS.HH.004
PS.HH.002;BM.AA.000
PS.HH.002;ER.CC.001
PS.HH.002;KD.DD.002
PS.HH.002;KD.GG.006
PS.HH.002;KD.HH.003
PS.HH.002;PS.AA.000
PS.HH.002;PS.EE.002
PS.HH.002;PS.HH.004
PS.HH.002;SI.AA.001
PS.HH.002;SI.BB.005
PS.HH.002;TL.BB.004
PS.HH.003;AB.BB.008
PS.HH.003;AB.GG.006
PS.HH.003;KD.DD.003
PS.HH.003;KD.GG.001
PS.HH.003;KD.HH.003
PS.HH.003;PS.AA.003
PS.HH.003;PS.HH.001
PS.HH.003;PS.II.009
PS.HH.003;TL.II.002
PS.HH.003;TL.II.009
PS.HH.003;TL.II.012
PS.HH.003;TL.KK.004
PS.HH.004;KD.BB.006
PS.HH.004;KD.GG.006
PS.HH.004;KD.HH.003
PS.HH.004;KD.JJ.013
PS.HH.004;PS.BB.001
PS.HH.004;PS.BB.009
PS.HH.004;PS.CC.001
PS.HH.004;PS.CC.003
PS.HH.004;PS.CC.006
PS.HH.004;PS.CC.007
PS.HH.004;PS.EE.002
PS.HH.004;PS.FF.003
PS.HH.004;PS.HH.002
PS.HH.004;PS.II.001
PS.HH.004;PS.II.009
PS.HH.004;SI.BB.005
PS.HH.004;TL.II.009
PS.II.001;PS.CC.006
PS.II.001;PS.CC.007
PS.II.001;PS.II.002
PS.II.001;PS.II.003
PS.II.001;PS.II.004
PS.II.001;PS.II.005
PS.II.001;PS.II.006
PS.II.001;PS.II.007
PS.II.001;PS.II.008
PS.II.001;PS.II.009
PS.II.001;PS.II.010
PS.II.001;PS.II.011
PS.II.001;PS.II.012
PS.II.002;BM.CC.004
PS.II.002;CH.BB.003
PS.II.002;FT.GG.001
PS.II.002;PS.II.001
PS.II.002;SI.AA.001
PS.II.002;TL.EE.003
PS.II.002;TL.GG.005
PS.II.002;TL.HH.006
PS.II.002;TL.II.007
PS.II.002;TL.II.008
PS.II.002;TL.II.014
PS.II.003;CH.BB.001
PS.II.003;CH.BB.003
PS.II.003;DS.DD.001
PS.II.003;KD.BB.006
PS.II.003;PS.EE.002
PS.II.003;PS.II.002
PS.II.003;PS.II.004
PS.II.004;KD.BB.006
PS.II.004;PS.AA.004
PS.II.004;PS.EE.002
PS.II.004;PS.II.005
PS.II.005;LD.BB.004
PS.II.005;PS.HH.002
PS.II.006;AB.CC.007
PS.II.006;PS.CC.006
PS.II.006;PS.FF.003
PS.II.007;AB.CC.003
PS.II.007;BM.BB.001
PS.II.007;CH.AA.000
PS.II.007;ER.HH.001
PS.II.007;IS.CC.003
PS.II.007;KD.DD.001
PS.II.007;KD.DD.002
PS.II.007;PS.CC.003
PS.II.007;SI.AA.001
PS.II.007;TL.EE.008
PS.II.007;TL.II.009
PS.II.007;TS.AA.003
PS.II.008;CH.AA.001
PS.II.008;KD.BB.007
PS.II.008;PS.II.007
PS.II.008;PS.II.009
PS.II.009;BM.AA.007
PS.II.009;BM.BB.001
PS.II.009;KD.BB.006
PS.II.009;KD.BB.007
PS.II.009;KD.HH.003
PS.II.009;KD.JJ.007
PS.II.009;LD.EE.002
PS.II.009;PS.BB.004
PS.II.009;SI.BB.001
PS.II.010;BD.DD.005
PS.II.010;CH.AA.005
PS.II.010;ER.CC.003
PS.II.010;IS.BB.008
PS.II.010;LD.GG.005
PS.II.010;PS.CC.002
PS.II.010;PS.DD.005
PS.II.010;PS.GG.008
PS.II.010;PS.II.008
PS.II.010;PS.II.009
PS.II.010;PS.JJ.003
PS.II.010;TL.II.012
PS.II.011;AB.GG.004
PS.II.011;BD.DD.006
PS.II.011;DS.FF.008
PS.II.011;ER.BB.002
PS.II.011;ER.CC.002
PS.II.011;ER.CC.003
PS.II.011;KD.LL.002
PS.II.011;PS.DD.003
PS.II.011;PS.DD.005
PS.II.011;PS.GG.008
PS.II.011;PS.GG.013
PS.II.011;PS.II.001
PS.II.012;ER.CC.012
PS.II.012;HB.AA.008
PS.II.012;KD.GG.006
PS.II.012;PS.CC.007
PS.II.012;PS.EE.002
PS.II.012;TL.EE.010
PS.II.012;TL.GG.004
PS.JJ.001;PS.AA.004
PS.JJ.001;PS.JJ.002
PS.JJ.001;PS.JJ.003
PS.JJ.001;PS.JJ.004
PS.JJ.002;KD.DD.003
PS.JJ.002;KD.GG.002
PS.JJ.002;LD.DD.002
PS.JJ.002;PS.AA.004
PS.JJ.002;PS.JJ.003
PS.JJ.002;TL.BB.003
PS.JJ.003;AB.DD.005
PS.JJ.003;AB.DD.007
PS.JJ.003;BD.AA.008
PS.JJ.003;DS.KK.003
PS.JJ.003;KD.DD.003
PS.JJ.003;LD.GG.005
PS.JJ.003;PS.JJ.004
PS.JJ.003;TL.BB.004
PS.JJ.003;TL.EE.006
PS.JJ.003;TL.GG.002
PS.JJ.004;KD.FF.025
PS.JJ.004;LD.AA.000
PS.JJ.004;LD.AA.007
PS.JJ.004;LD.AA.008
PS.JJ.004;PS.AA.004
PS.JJ.004;PS.JJ.002
PS.JJ.004;SI.BB.002
PS.JJ.004;TL.BB.003
PS.KK.002;BM.BB.004
PS.KK.002;BM.DD.004
PS.KK.002;DS.KK.007
PS.KK.002;PS.JJ.003
PS.KK.002;TL.EE.006
PS.KK.002;TL.II.009
PS.KK.002;TL.KK.002
PS.KK.002;TS.AA.009
QD.AA.000;QD.AA.001
QD.AA.000;QD.BB.001
QD.AA.000;QD.CC.001
QD.AA.000;QD.CC.002
QD.AA.000;QD.CC.003
QD.AA.000;QD.DD.001
QD.AA.000;QD.DD.002
QD.AA.000;QD.DD.003
QD.AA.000;QD.DD.004
QD.AA.001;DS.KK.003
QD.AA.001;KD.FF.021
QD.AA.001;KD.JJ.001
QD.AA.001;QD.CC.001
QD.AA.001;TL.EE.006
QD.BB.001;QD.BB.002
QD.BB.001;QD.BB.003
QD.BB.002;AB.FF.003
QD.BB.002;DS.BB.001
QD.BB.002;DS.BB.003
QD.BB.002;LD.GG.001
QD.BB.002;PS.GG.016
QD.BB.002;QD.BB.003
QD.BB.002;QD.CC.001
QD.BB.002;TL.BB.003
QD.BB.003;QD.BB.002
QD.BB.003;QD.CC.001
QD.CC.001;QD.BB.002
QD.CC.001;QD.BB.003
QD.CC.001;QD.CC.002
QD.CC.001;QD.CC.003
QD.CC.001;QD.DD.001
QD.CC.001;QD.DD.002
QD.CC.001;QD.DD.003
QD.CC.001;QD.DD.004
QD.CC.002;QD.AA.000
QD.CC.002;QD.CC.001
QD.CC.002;QD.CC.003
QD.CC.003;QD.CC.001
QD.CC.003;QD.DD.001
QD.DD.001;QD.CC.001
QD.DD.001;QD.DD.002
QD.DD.001;QD.DD.003
QD.DD.001;QD.DD.004
QD.DD.002;DS.KK.003
QD.DD.002;QD.AA.001
QD.DD.002;QD.CC.001
QD.DD.002;QD.CC.002
QD.DD.002;QD.CC.003
QD.DD.003;QD.BB.002
QD.DD.003;QD.BB.003
QD.DD.003;QD.CC.001
QD.DD.003;QD.DD.002
QD.DD.003;QD.DD.004
QD.DD.004;DS.KK.003
QD.DD.004;QD.CC.001
QD.DD.004;QD.DD.003
SI.AA.000;SI.AA.001
SI.AA.000;SI.AA.002
SI.AA.000;SI.AA.003
SI.AA.000;SI.AA.004
SI.AA.000;SI.AA.005
SI.AA.000;SI.AA.006
SI.AA.000;SI.AA.007
SI.AA.000;SI.AA.008
SI.AA.000;SI.AA.009
SI.AA.000;SI.AA.010
SI.AA.000;SI.AA.011
SI.AA.000;SI.AA.012
SI.AA.000;SI.AA.013
SI.AA.000;SI.BB.001
SI.AA.000;SI.BB.002
SI.AA.000;SI.BB.003
SI.AA.000;SI.BB.004
SI.AA.000;SI.BB.005
SI.AA.000;SI.BB.006
SI.AA.000;SI.BB.007
SI.AA.000;SI.CC.001
SI.AA.000;SI.CC.002
SI.AA.000;SI.CC.003
SI.AA.000;SI.CC.004
SI.AA.000;SI.CC.005
SI.AA.000;SI.CC.006
SI.AA.000;SI.DD.001
SI.AA.000;SI.DD.002
SI.AA.000;SI.DD.003
SI.AA.001;AB.BB.001
SI.AA.001;BC.AA.006
SI.AA.001;BD.AA.005
SI.AA.001;BM.AA.007
SI.AA.001;ER.FF.001
SI.AA.001;FT.BB.001
SI.AA.001;HB.AA.002
SI.AA.001;HB.AA.015
SI.AA.001;KD.FF.001
SI.AA.001;LD.EE.004
SI.AA.001;PS.GG.002
SI.AA.001;SI.AA.002
SI.AA.002;DD.AA.007
SI.AA.002;HB.AA.000
SI.AA.002;HB.AA.008
SI.AA.002;HB.AA.009
SI.AA.002;KD.DD.002
SI.AA.002;KD.FF.001
SI.AA.002;KD.HH.001
SI.AA.002;LD.BB.003
SI.AA.002;PS.EE.002
SI.AA.002;SI.AA.001
SI.AA.002;TL.EE.012
SI.AA.002;TS.AA.001
SI.AA.002;TS.AA.002
SI.AA.003;AB.GG.005
SI.AA.003;BD.HH.003
SI.AA.003;KD.DD.002
SI.AA.003;SI.AA.004
SI.AA.003;SI.CC.004
SI.AA.004;BD.EE.004
SI.AA.004;BM.AA.001
SI.AA.004;BM.BB.001
SI.AA.004;DP.BB.006
SI.AA.004;HB.AA.014
SI.AA.004;KD.DD.001
SI.AA.004;KD.DD.002
SI.AA.004;KD.FF.001
SI.AA.004;LD.AA.000
SI.AA.004;LD.AA.008
SI.AA.004;MR.AA.003
SI.AA.004;SI.AA.000
SI.AA.004;SI.AA.001
SI.AA.004;SI.AA.005
SI.AA.004;SI.BB.001
SI.AA.004;TL.BB.000
SI.AA.004;TL.BB.003
SI.AA.004;TL.EE.005
SI.AA.005;AB.DD.003
SI.AA.005;LD.EE.003
SI.AA.005;LD.GG.009
SI.AA.006;MS.BB.001
SI.AA.007;BD.II.002
SI.AA.007;BM.DD.005
SI.AA.007;TS.AA.013
SI.AA.008;DS.FF.004
SI.AA.008;TL.HH.005
SI.AA.009;BD.GG.003
SI.AA.009;SI.AA.010
SI.AA.010;BD.AA.006
SI.AA.010;DD.AA.005
SI.AA.010;DS.AA.001
SI.AA.010;DS.BB.001
SI.AA.010;MR.AA.001
SI.AA.010;SI.CC.001
SI.AA.010;TS.AA.013
SI.AA.011;LD.FF.004
SI.AA.011;LD.FF.005
SI.AA.011;LD.FF.006
SI.AA.011;LD.FF.007
SI.AA.011;TL.HH.004
SI.AA.012;BM.BB.001
SI.AA.012;ER.CC.001
SI.AA.012;PS.AA.002
SI.AA.012;PS.FF.003
SI.AA.013;AB.DD.007
SI.AA.013;BD.CC.007
SI.AA.013;BD.FF.003
SI.AA.013;DS.BB.006
SI.BB.001;SI.BB.002
SI.BB.001;SI.BB.003
SI.BB.001;SI.BB.004
SI.BB.001;SI.BB.005
SI.BB.001;SI.BB.006
SI.BB.001;SI.BB.007
SI.BB.002;DS.BB.001
SI.BB.002;HB.AA.008
SI.BB.002;HB.AA.009
SI.BB.002;KD.DD.002
SI.BB.002;LD.AA.000
SI.BB.002;LD.AA.006
SI.BB.002;LD.AA.008
SI.BB.002;PS.GG.002
SI.BB.002;SI.AA.001
SI.BB.002;SI.BB.003
SI.BB.002;TL.GG.007
SI.BB.002;TS.AA.010
SI.BB.003;BM.AA.002
SI.BB.003;BM.AA.004
SI.BB.003;BM.BB.001
SI.BB.003;DS.KK.007
SI.BB.003;PS.AA.005
SI.BB.003;SI.BB.002
SI.BB.003;SI.BB.004
SI.BB.003;TS.AA.005
SI.BB.004;BM.AA.002
SI.BB.004;BM.AA.007
SI.BB.004;BM.DD.005
SI.BB.004;SI.BB.003
SI.BB.004;SI.BB.005
SI.BB.004;TL.CC.005
SI.BB.004;TL.EE.009
SI.BB.004;TL.GG.008
SI.BB.005;SI.AA.001
SI.BB.005;SI.BB.002
SI.BB.005;SI.BB.004
SI.BB.005;SI.BB.006
SI.BB.006;SI.AA.001
SI.BB.006;SI.BB.002
SI.BB.006;SI.BB.004
SI.BB.006;SI.BB.005
SI.BB.006;SI.BB.007
SI.BB.007;BM.AA.004
SI.BB.007;DP.BB.005
SI.BB.007;KD.II.002
SI.BB.007;SI.BB.003
SI.CC.001;SI.CC.002
SI.CC.001;SI.CC.003
SI.CC.001;SI.CC.004
SI.CC.001;SI.CC.005
SI.CC.001;SI.CC.006
SI.CC.002;BD.HH.001
SI.CC.002;BD.JJ.002
SI.CC.002;HB.AA.008
SI.CC.002;HB.AA.009
SI.CC.002;KD.DD.002
SI.CC.002;MS.BB.001
SI.CC.002;SI.AA.001
SI.CC.002;SI.CC.001
SI.CC.002;SI.CC.004
SI.CC.002;SI.CC.005
SI.CC.002;TS.AA.013
SI.CC.003;BD.AA.009
SI.CC.003;CH.AA.000
SI.CC.003;DP.BB.006
SI.CC.003;HB.AA.007
